student_id,student_email,student_account_status,student_role,course_id,course_code,course_status,program_name,enrollment_status,enrollment_type,course_fee,duration_value,duration_unit,instructor_count,days_since_enrollment,attendance_total_sessions,attendance_present_count,attendance_late_count,attendance_absent_count,attendance_excused_count,attendance_percentage,completed_class_sessions,scheduled_class_sessions,cancelled_class_sessions,online_session_count,physical_session_count,materials_total,pdf_material_count,video_material_count,external_url_material_count,exams_available,exams_attempted,exams_submitted,exams_graded,avg_exam_percentage,best_exam_percentage,lowest_exam_percentage,passed_exam_count,failed_exam_count,manual_pending_grade_count,flagged_answer_count,avg_question_score_percentage,payment_status,successful_payment_count,failed_payment_count,total_paid_amount,invoice_count,support_ticket_count,open_ticket_count,critical_ticket_count,academic_ticket_count,technical_ticket_count,finance_ticket_count,appointment_count,completed_appointment_count,cancelled_appointment_count,last_activity_days_ago,performance_category
586,student0586@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,69,12,11,0,1,0,91.67,26,8,2,32,2,9,3,4,2,4,3,3,3,87.57,93.34,83.69,3,0,0,0,83.18,SUCCESS,3,0,50000.0,1,0,0,0,0,0,0,0,0,0,4,Good
677,student0677@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,145,16,10,1,3,2,75.0,26,8,0,16,18,14,5,7,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,2,3,1,0,1,1,1,0,0,0,34,Medium
11,student0011@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,44,5,2,1,2,0,50.0,7,6,0,10,3,13,7,5,1,1,1,1,1,79.59,79.59,79.59,1,0,0,1,78.96,SUCCESS,1,0,50000.0,1,1,1,0,1,0,0,1,1,0,17,Average
380,student0380@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,33,3,1,1,0,1,75.0,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,1,0.0,1,1,1,1,1,0,0,0,0,0,12,Medium
813,student0813@student.hitech.lk,PENDING_VERIFICATION,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,88,16,8,1,5,2,62.5,26,8,2,32,2,9,3,4,2,4,2,1,1,59.4,59.4,59.4,1,0,0,2,57.72,SUCCESS,3,0,50000.0,1,1,0,0,1,0,0,3,3,0,30,Medium
751,student0751@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,33,6,0,2,3,1,29.17,13,2,0,5,10,13,4,6,3,5,2,2,2,45.54,46.69,44.4,0,2,0,1,42.5,PENDING,0,0,0.0,1,1,1,1,0,0,1,1,0,1,46,Low
782,student0782@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,68,7,2,3,1,1,60.71,7,6,0,10,3,13,7,5,1,1,1,0,0,0.0,0.0,0.0,0,0,0,2,0.0,SUCCESS,1,0,50000.0,1,1,0,0,0,0,1,0,0,0,30,Medium
221,student0221@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,COMPLETED,OPEN,35000.0,3,WEEKS,1,213,13,11,0,1,1,90.38,13,3,3,7,9,11,3,5,3,1,1,1,1,99.5,99.5,99.5,1,0,0,1,98.9,SUCCESS,2,0,35000.0,1,0,0,0,0,0,0,0,0,0,3,Good
425,student0425@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,COMPLETED,OPEN,35000.0,3,WEEKS,1,137,13,11,0,1,1,90.38,13,3,3,7,9,11,3,5,3,1,1,1,1,100.0,100.0,100.0,1,0,0,0,100.0,PENDING,0,1,0.0,1,0,0,0,0,0,0,0,0,0,3,Good
202,student0202@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,47,7,1,3,3,0,35.71,13,2,0,5,10,13,4,6,3,5,3,3,3,50.23,56.92,43.28,2,1,0,1,55.03,FAILED,0,1,0.0,1,3,0,1,1,0,2,2,2,0,37,Medium
410,student0410@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,61,8,3,2,3,0,50.0,26,8,0,16,18,14,5,7,2,1,1,1,1,63.59,63.59,63.59,1,0,0,1,62.34,FAILED,0,2,0.0,0,0,0,0,0,0,0,2,1,1,7,Average
31,student0031@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,106,13,6,3,4,0,57.69,20,9,0,15,14,17,4,8,5,5,2,1,1,42.2,42.2,42.2,0,1,0,2,42.27,SUCCESS,1,0,50000.0,1,1,0,0,0,0,1,3,1,2,22,Medium
817,student0817@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,41,6,1,2,1,2,58.33,26,8,0,16,18,14,5,7,2,1,1,1,1,57.91,57.91,57.91,1,0,0,2,56.54,SUCCESS,1,0,35000.0,1,0,0,0,0,0,0,1,0,1,38,Medium
449,student0449@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,146,12,8,1,2,1,77.08,12,2,0,6,8,14,4,5,5,3,3,3,3,75.94,89.46,59.02,3,0,0,0,74.7,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,1,Good
726,student0726@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,236,13,7,2,3,1,67.31,13,2,0,5,10,13,4,6,3,5,4,4,4,56.15,59.93,53.39,4,0,0,0,56.87,SUCCESS,1,0,30000.0,1,0,0,0,0,0,0,1,1,0,13,Average
30,student0030@student.hitech.lk,INACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,170,13,7,0,6,0,53.85,13,3,3,7,9,11,3,5,3,1,1,1,1,66.57,66.57,66.57,1,0,0,0,68.17,PENDING,0,1,0.0,1,0,0,0,0,0,0,1,1,0,30,Average
43,student0043@student.hitech.lk,PENDING_VERIFICATION,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,REMOVED,OPEN,45000.0,10,WEEKS,2,50,6,1,0,5,0,16.67,8,9,1,16,1,5,2,3,0,5,2,2,2,39.37,43.81,34.92,0,2,0,2,40.97,SUCCESS,1,1,45000.0,1,4,3,1,1,0,3,1,0,1,80,Low
357,student0357@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,74,4,2,0,2,0,50.0,4,14,0,4,14,7,2,3,2,4,3,3,3,43.69,51.38,36.56,1,2,0,0,38.24,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,0,0,0,37,Medium
44,student0044@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,92,13,11,1,0,1,94.23,20,9,0,15,14,17,4,8,5,5,5,5,5,82.77,96.83,73.97,5,0,0,0,82.08,SUCCESS,2,0,50000.0,1,1,0,0,0,0,1,0,0,0,5,Good
729,student0729@student.hitech.lk,INACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,55,0,0,0,0,0,0.0,28,10,0,16,22,9,5,4,0,1,1,1,1,47.06,47.06,47.06,0,1,0,0,46.74,SUCCESS,2,0,25000.0,1,0,0,0,0,0,0,3,2,1,38,Average
560,student0560@student.hitech.lk,PENDING_VERIFICATION,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,124,15,10,2,2,1,78.33,15,10,1,14,11,12,4,7,1,4,4,4,4,67.3,74.88,55.84,4,0,0,0,65.86,SUCCESS,2,0,40000.0,2,0,0,0,0,0,0,1,1,0,19,Average
391,student0391@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,40,6,3,0,3,0,50.0,28,5,0,29,4,7,3,2,2,3,2,2,2,48.59,49.18,47.99,0,2,0,3,48.73,SUCCESS,1,0,50000.0,1,1,0,0,1,0,0,0,0,0,35,Medium
513,student0513@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,81,8,4,2,2,0,62.5,8,9,1,16,1,5,2,3,0,5,2,2,2,59.29,69.7,48.88,1,1,0,1,59.1,FAILED,0,1,0.0,0,1,0,0,0,0,1,2,1,1,15,Medium
493,student0493@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,REMOVED,ADMIN_ONLY,40000.0,12,WEEKS,1,25,3,0,2,1,0,33.33,4,14,0,4,14,7,2,3,2,4,3,3,3,60.59,62.97,56.19,3,0,0,1,55.33,SUCCESS,1,0,40000.0,1,1,0,0,1,0,0,1,0,1,23,Medium
21,student0021@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,55,7,4,1,2,0,64.29,15,10,1,14,11,12,4,7,1,4,2,2,2,57.53,59.62,55.43,2,0,0,2,60.45,SUCCESS,1,0,40000.0,1,1,0,0,1,0,0,2,2,0,38,Medium
290,student0290@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,REMOVED,OPEN,50000.0,4,MONTHS,2,22,3,0,1,0,2,66.67,28,5,0,29,4,7,3,2,2,3,1,1,1,9.6,9.6,9.6,0,1,0,3,8.19,SUCCESS,2,0,50000.0,1,4,2,1,2,1,1,1,0,1,72,Low
462,student0462@student.hitech.lk,PENDING_VERIFICATION,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,103,18,12,0,6,0,66.67,26,8,2,32,2,9,3,4,2,4,3,3,3,78.55,80.61,76.88,3,0,0,4,76.7,SUCCESS,1,0,50000.0,2,0,0,0,0,0,0,0,0,0,24,Average
30,student0030@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,36,4,1,0,3,0,25.0,4,14,0,4,14,7,2,3,2,4,1,1,1,53.25,53.25,53.25,1,0,0,2,44.14,PENDING,0,0,0.0,1,2,1,0,0,2,0,1,1,0,81,Low
697,student0697@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,40,5,0,3,2,0,30.0,8,9,1,16,1,5,2,3,0,5,3,3,3,60.75,62.03,58.28,3,0,0,2,60.91,SUCCESS,1,0,45000.0,1,1,0,0,1,0,0,2,1,1,33,Medium
746,student0746@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,127,22,18,1,3,0,84.09,26,8,2,32,2,9,3,4,2,4,3,2,2,59.52,61.22,57.81,2,0,0,3,58.54,SUCCESS,3,0,50000.0,1,1,1,0,0,1,0,1,1,0,15,Average
184,student0184@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,ACTIVE,OPEN,40000.0,3,WEEKS,2,150,15,9,3,2,1,75.0,15,10,1,14,11,12,4,7,1,4,4,4,3,83.56,89.37,79.5,3,0,1,0,81.94,SUCCESS,1,1,40000.0,1,1,0,0,1,0,0,4,4,0,4,Good
638,student0638@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,92,11,7,1,3,0,68.18,28,5,0,29,4,7,3,2,2,3,3,3,3,63.41,70.8,54.03,3,0,0,0,65.93,SUCCESS,1,0,50000.0,1,1,1,0,1,0,0,0,0,0,7,Average
69,student0069@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,49,4,4,0,0,0,100.0,4,14,0,4,14,7,2,3,2,4,3,3,3,79.47,95.52,57.05,3,0,0,0,80.28,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,1,1,0,2,Good
565,student0565@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,48,0,0,0,0,0,0.0,28,10,0,16,22,9,5,4,0,1,1,1,1,89.59,89.59,89.59,1,0,0,0,86.83,SUCCESS,1,0,25000.0,1,1,0,0,0,1,0,0,0,0,1,Good
149,student0149@student.hitech.lk,INACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,96,13,3,1,8,1,32.69,26,8,0,16,18,14,5,7,2,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,35000.0,1,1,0,0,0,1,0,0,0,0,50,Low
825,student0825@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,38,4,0,4,0,0,50.0,26,8,2,32,2,9,3,4,2,4,4,4,4,94.73,100.0,87.58,4,0,0,0,93.87,SUCCESS,2,0,50000.0,1,0,0,0,0,0,0,2,2,0,7,Good
308,student0308@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,143,13,11,2,0,0,92.31,13,2,0,5,10,13,4,6,3,5,4,4,4,74.34,88.09,62.52,4,0,0,0,71.99,SUCCESS,2,0,30000.0,1,0,0,0,0,0,0,0,0,0,3,Good
814,student0814@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,REMOVED,ADMIN_ONLY,50000.0,3,WEEKS,2,164,7,0,3,3,1,32.14,7,6,0,10,3,13,7,5,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,81,Low
720,student0720@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,ACTIVE,OPEN,35000.0,8,WEEKS,1,48,6,1,2,2,1,45.83,26,8,0,16,18,14,5,7,2,1,1,1,0,0.0,0.0,0.0,0,0,1,1,0.0,SUCCESS,1,0,35000.0,1,2,2,0,1,0,1,3,2,1,20,Medium
422,student0422@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,49,9,8,0,1,0,88.89,26,8,2,32,2,9,3,4,2,4,4,4,4,80.26,81.55,79.56,4,0,0,0,86.76,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,1,1,0,4,Good
108,student0108@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,68,12,9,1,2,0,79.17,20,9,0,15,14,17,4,8,5,5,4,4,4,71.43,78.41,66.9,4,0,0,0,68.52,PENDING,0,1,0.0,1,2,0,0,0,1,1,0,0,0,7,Average
846,student0846@student.hitech.lk,ACTIVE,STUDENT,1,SE-JAVA-101,ACTIVE,Software Engineering,COMPLETED,OPEN,40000.0,3,WEEKS,2,250,15,15,0,0,0,100.0,15,10,1,14,11,12,4,7,1,4,4,3,3,84.17,89.49,79.4,3,0,0,0,92.65,SUCCESS,1,0,40000.0,1,1,0,0,0,0,1,1,0,1,1,Good
597,student0597@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,94,13,8,3,2,0,73.08,13,2,0,5,10,13,4,6,3,5,3,3,2,84.56,87.36,81.75,2,0,1,1,91.95,PENDING,0,0,0.0,1,1,0,0,0,1,0,2,2,0,4,Average
315,student0315@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,237,8,5,2,0,1,84.38,8,9,1,16,1,5,2,3,0,5,5,5,5,82.87,85.9,76.26,5,0,0,1,82.1,SUCCESS,1,0,45000.0,1,0,0,0,0,0,0,0,0,0,1,Good
596,student0596@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,31,4,2,1,1,0,62.5,28,5,0,29,4,7,3,2,2,3,2,2,2,64.53,68.08,60.97,2,0,0,1,63.03,SUCCESS,1,0,50000.0,1,0,0,0,0,0,0,0,0,0,5,Average
481,student0481@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,63,11,4,0,7,0,36.36,28,5,0,29,4,7,3,2,2,3,1,1,1,37.6,37.6,37.6,0,1,0,2,37.83,PENDING,0,0,0.0,1,1,0,0,1,0,0,0,0,0,61,Low
153,student0153@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,COMPLETED,OPEN,30000.0,12,WEEKS,2,234,13,9,0,4,0,69.23,13,2,0,5,10,13,4,6,3,5,3,3,3,42.12,50.11,26.17,2,1,0,2,47.12,SUCCESS,3,0,30000.0,1,1,0,0,0,1,0,0,0,0,14,Medium
488,student0488@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,48,7,0,5,2,0,35.71,12,2,0,6,8,14,4,5,5,3,1,1,1,54.73,54.73,54.73,1,0,0,1,61.63,SUCCESS,2,2,45000.0,1,1,1,0,1,0,0,1,1,0,26,Medium
256,student0256@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,COMPLETED,ADMIN_ONLY,25000.0,16,WEEKS,3,197,0,0,0,0,0,0.0,28,10,0,16,22,9,5,4,0,1,1,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,1,0,25000.0,1,0,0,0,0,0,0,0,0,0,7,Good
113,student0113@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,84,9,5,0,3,1,63.89,12,2,0,6,8,14,4,5,5,3,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,1,0.0,1,0,0,0,0,0,0,0,0,0,69,Low
622,student0622@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,88,7,4,2,1,0,71.43,7,6,0,10,3,13,7,5,1,1,1,1,1,63.9,63.9,63.9,1,0,0,0,66.26,SUCCESS,2,2,50000.0,1,2,0,0,0,1,1,3,2,1,7,Average
648,student0648@student.hitech.lk,ACTIVE,STUDENT,10,IT-NET-100,ARCHIVED,Data Science,COMPLETED,OPEN,35000.0,8,WEEKS,1,218,26,21,1,4,0,82.69,26,8,0,16,18,14,5,7,2,1,1,1,0,0.0,0.0,0.0,0,0,1,0,0.0,PENDING,0,1,0.0,1,0,0,0,0,0,0,0,0,0,4,Good
194,student0194@student.hitech.lk,ACTIVE,STUDENT,4,DS-PY-101,ACTIVE,Business Management,ACTIVE,OPEN,50000.0,4,MONTHS,2,69,13,11,2,0,0,92.31,28,5,0,29,4,7,3,2,2,3,3,3,3,81.17,85.48,75.27,3,0,0,0,79.58,FAILED,0,1,0.0,0,1,0,0,0,1,0,2,1,1,4,Good
563,student0563@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,90,7,6,0,0,1,96.43,7,6,0,10,3,13,7,5,1,1,1,1,1,80.0,80.0,80.0,1,0,0,1,79.65,SUCCESS,1,0,50000.0,1,1,0,0,0,1,0,1,1,0,3,Good
220,student0220@student.hitech.lk,PENDING_VERIFICATION,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,COMPLETED,ADMIN_ONLY,40000.0,12,WEEKS,1,113,4,2,1,0,1,81.25,4,14,0,4,14,7,2,3,2,4,4,4,4,79.99,91.07,71.55,4,0,0,1,81.93,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,11,Good
616,student0616@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,103,2,0,1,1,0,25.0,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,29,Medium
377,student0377@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,ACTIVE,ADMIN_ONLY,50000.0,3,WEEKS,2,111,7,5,1,1,0,78.57,7,6,0,10,3,13,7,5,1,1,1,1,1,75.42,75.42,75.42,1,0,0,0,74.86,SUCCESS,2,0,50000.0,2,1,0,0,0,1,0,1,1,0,4,Good
680,student0680@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,REMOVED,ADMIN_ONLY,50000.0,3,WEEKS,2,102,7,2,2,2,1,53.57,7,6,0,10,3,13,7,5,1,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,PENDING,0,0,0.0,1,1,0,1,0,0,1,0,0,0,28,Low
677,student0677@student.hitech.lk,INACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,ACTIVE,OPEN,45000.0,10,WEEKS,2,59,7,3,1,1,2,71.43,8,9,1,16,1,5,2,3,0,5,4,4,4,68.13,76.78,55.26,4,0,0,0,68.58,SUCCESS,2,0,45000.0,1,0,0,0,0,0,0,5,5,0,18,Average
130,student0130@student.hitech.lk,ACTIVE,STUDENT,6,CY-SEC-110,ACTIVE,Information Technology,ACTIVE,OPEN,50000.0,16,WEEKS,1,170,20,16,0,4,0,80.0,20,9,0,15,14,17,4,8,5,5,3,3,3,81.29,90.88,73.25,3,0,0,0,81.32,FAILED,0,3,0.0,1,0,0,0,0,0,0,1,1,0,11,Average
232,student0232@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,97,11,9,0,1,1,88.64,12,2,0,6,8,14,4,5,5,3,1,1,0,0.0,0.0,0.0,0,0,1,1,0.0,SUCCESS,2,0,45000.0,1,1,1,0,1,0,0,0,0,0,32,Medium
810,student0810@student.hitech.lk,ACTIVE,STUDENT,8,BM-MGMT-201,ACTIVE,Graphic Design,COMPLETED,ADMIN_ONLY,50000.0,3,WEEKS,2,238,7,4,2,1,0,71.43,7,6,0,10,3,13,7,5,1,1,1,1,1,75.03,75.03,75.03,1,0,0,0,74.35,PENDING,0,0,0.0,1,0,0,0,0,0,0,0,0,0,3,Good
105,student0105@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,COMPLETED,OPEN,50000.0,4,MONTHS,1,206,26,23,2,1,0,92.31,26,8,2,32,2,9,3,4,2,4,3,3,3,62.25,66.41,58.72,3,0,0,0,63.3,SUCCESS,1,1,50000.0,1,0,0,0,0,0,0,1,1,0,18,Average
688,student0688@student.hitech.lk,ACTIVE,STUDENT,11,CC-AWS-101,ACTIVE,Cybersecurity,ACTIVE,ADMIN_ONLY,40000.0,12,WEEKS,1,160,4,0,3,1,0,37.5,4,14,0,4,14,7,2,3,2,4,4,4,4,88.79,99.44,78.36,4,0,0,0,88.31,SUCCESS,1,0,40000.0,1,0,0,0,0,0,0,1,1,0,5,Good
282,student0282@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,66,8,6,0,2,0,75.0,13,2,0,5,10,13,4,6,3,5,3,3,3,85.88,92.58,81.78,3,0,0,0,79.46,SUCCESS,1,0,30000.0,1,1,0,0,0,1,0,1,1,0,13,Average
567,student0567@student.hitech.lk,ACTIVE,STUDENT,5,DS-ML-210,ACTIVE,Digital Marketing,COMPLETED,OPEN,45000.0,10,WEEKS,2,205,8,8,0,0,0,100.0,8,9,1,16,1,5,2,3,0,5,5,5,5,87.88,100.0,68.14,5,0,0,0,89.76,PENDING,0,0,0.0,1,1,0,0,0,1,0,0,0,0,0,Good
146,student0146@student.hitech.lk,ACTIVE,STUDENT,7,BM-COMM-110,ACTIVE,Cloud Computing,ACTIVE,OPEN,35000.0,3,WEEKS,1,58,6,1,3,2,0,41.67,13,3,3,7,9,11,3,5,3,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,SUCCESS,2,0,35000.0,1,2,1,1,0,0,2,0,0,0,26,Medium
406,student0406@student.hitech.lk,ACTIVE,STUDENT,2,SE-WEB-120,DRAFT,Data Science,ACTIVE,ADMIN_ONLY,25000.0,16,WEEKS,3,28,3,1,1,0,1,75.0,28,10,0,16,22,9,5,4,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0.0,FAILED,0,1,0.0,1,3,1,1,2,1,0,0,0,0,80,Low
302,student0302@student.hitech.lk,ACTIVE,STUDENT,9,DM-SEO-101,ARCHIVED,Software Engineering,ACTIVE,OPEN,30000.0,12,WEEKS,2,81,13,7,2,3,1,67.31,13,2,0,5,10,13,4,6,3,5,3,3,3,62.07,69.26,56.99,3,0,0,1,65.5,SUCCESS,2,0,30000.0,1,0,0,0,0,0,0,2,0,2,26,Medium
812,student0812@student.hitech.lk,ACTIVE,STUDENT,3,SE-DB-130,ACTIVE,Cybersecurity,ACTIVE,OPEN,50000.0,4,MONTHS,1,53,8,6,0,2,0,75.0,26,8,2,32,2,9,3,4,2,4,3,3,3,77.36,80.61,74.76,3,0,0,0,76.95,SUCCESS,2,0,50000.0,1,0,0,0,0,0,0,1,0,1,10,Average
757,student0757@student.hitech.lk,ACTIVE,STUDENT,12,GD-UIUX-101,ACTIVE,Business Management,ACTIVE,ADMIN_ONLY,45000.0,8,WEEKS,1,31,6,3,0,3,0,50.0,12,2,0,6,8,14,4,5,5,3,2,2,2,50.72,52.69,48.74,1,1,0,1,49.81,SUCCESS,2,1,45000.0,1,0,0,0,0,0,0,0,0,0,37,Medium
